d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,minions_killed,server
4.0,7.0,Soraka,Side.blue,16.0,718.0,1726.0,718.0,7.0,2.571428571428572,2.0,13.0,22.0,14534.0,0.0,56.0,18143,8418,Few,0
7.0,4.0,Sona,Side.red,18.0,2026.0,4401.0,2026.0,7.0,2.571428571428572,0.0,14.0,7.0,14765.0,1.0,56.0,22970,8978,Few,0
4.0,14.0,Taliyah,Side.red,9.0,2755.0,6825.0,2755.0,5.0,2.6,4.0,14.0,16.0,16765.0,0.0,21.0,108922,10084,Many,1
4.0,7.0,Jhin,Side.red,6.0,0.0,1782.0,0.0,5.0,2.6,7.0,13.0,17.0,14380.0,0.0,20.0,102938,9777,Many,0
4.0,14.0,Lulu,Side.blue,11.0,936.0,3635.0,936.0,5.0,2.6,2.0,13.0,28.0,8972.0,0.0,78.0,21742,8010,Few,2
14.0,4.0,Twitch,Side.red,5.0,2421.0,7608.0,2421.0,5.0,2.6,8.0,14.0,7.0,18579.0,0.0,23.0,176423,12593,Many,0
4.0,3.0,Aphelios,Side.red,7.0,7849.0,19895.0,7849.0,5.0,2.6,6.0,14.0,9.0,15585.0,4.0,23.0,191338,13921,Many,2
4.0,12.0,Corki,Side.red,4.0,861.0,4036.0,861.0,5.0,2.6,9.0,14.0,3.0,12955.0,0.0,18.0,122014,11580,Many,2
14.0,4.0,Zed,Side.red,5.0,677.0,762.0,677.0,5.0,2.6,8.0,14.0,7.0,18512.0,0.0,29.0,126966,10670,Many,0
14.0,4.0,Leona,Side.blue,24.0,416.0,1296.0,416.0,10.0,2.6,2.0,14.0,78.0,36733.0,0.0,108.0,32498,10367,Few,1
4.0,3.0,Jinx,Side.red,7.0,206.0,789.0,206.0,5.0,2.6,6.0,14.0,16.0,13481.0,0.0,28.0,118076,10677,Many,2
7.0,4.0,Jinx,Side.red,5.0,4427.0,8562.0,4427.0,5.0,2.6,8.0,13.0,20.0,16148.0,1.0,18.0,163846,12325,Many,2
14.0,12.0,Akali,Side.blue,5.0,2962.0,3392.0,2962.0,5.0,2.6,8.0,13.0,3.0,17327.0,1.0,20.0,76554,10092,Many,2
4.0,3.0,Karthus,Side.blue,12.0,2243.0,10310.0,2243.0,5.0,2.6,1.0,14.0,20.0,14613.0,1.0,18.0,120781,9999,Many,0
12.0,4.0,Yone,Side.red,4.0,1390.0,7917.0,1390.0,3.0,2.6666666666666665,4.0,14.0,10.0,14523.0,2.0,16.0,162923,10615,Many,1
12.0,4.0,Kassadin,Side.red,8.0,4159.0,4821.0,4159.0,6.0,2.6666666666666665,8.0,14.0,21.0,23433.0,1.0,30.0,96282,10813,Many,1
3.0,4.0,Xayah,Side.red,5.0,5451.0,12473.0,5451.0,3.0,2.6666666666666665,3.0,13.0,8.0,10608.0,2.0,17.0,129083,10595,Many,0
14.0,4.0,Amumu,Side.red,20.0,0.0,489.0,0.0,9.0,2.6666666666666665,4.0,13.0,50.0,23151.0,0.0,62.0,28186,8532,Few,0
12.0,4.0,Leblanc,Side.red,9.0,3470.0,3470.0,3470.0,6.0,2.6666666666666665,7.0,13.0,12.0,16647.0,1.0,12.0,70930,9558,Many,0
3.0,4.0,Lucian,Side.red,4.0,3739.0,6010.0,3739.0,3.0,2.6666666666666665,4.0,14.0,2.0,13871.0,1.0,38.0,178206,12464,Many,1
4.0,3.0,Yasuo,Side.blue,7.0,1933.0,19205.0,1933.0,6.0,2.6666666666666665,9.0,14.0,24.0,18332.0,1.0,12.0,176700,14060,Many,0
4.0,21.0,Cassiopeia,Side.red,10.0,588.0,14281.0,588.0,6.0,2.6666666666666665,6.0,14.0,18.0,18847.0,0.0,22.0,81789,9666,Many,0
12.0,4.0,Akali,Side.blue,6.0,968.0,4832.0,968.0,6.0,2.6666666666666665,10.0,14.0,2.0,24775.0,0.0,41.0,97683,11353,Many,1
4.0,7.0,Aphelios,Side.red,5.0,13165.0,24385.0,13165.0,3.0,2.6666666666666665,3.0,14.0,14.0,11970.0,4.0,24.0,179367,12630,Many,0
4.0,11.0,Nami,Side.red,12.0,348.0,1102.0,348.0,6.0,2.666666667,4.0,13.0,23.0,13254.0,1.0,76.0,20507,9449,Few,2
12.0,4.0,Sylas,Side.red,2.0,827.0,827.0,827.0,3.0,2.666666667,6.0,13.0,22.0,17114.0,0.0,17.0,72719,7929,Many,2
7.0,4.0,Jhin,Side.blue,10.0,2730.0,10743.0,2730.0,6.0,2.666666667,6.0,14.0,17.0,21698.0,2.0,34.0,150295,12448,Many,2
4.0,12.0,Ziggs,Side.red,3.0,15636.0,15636.0,15636.0,3.0,2.666666667,5.0,14.0,8.0,9798.0,2.0,26.0,179516,12745,Many,2
4.0,14.0,Janna,Side.blue,13.0,914.0,1087.0,914.0,6.0,2.666666667,3.0,13.0,67.0,19517.0,1.0,96.0,33357,9138,Few,2
7.0,4.0,MissFortune,Side.red,10.0,4442.0,11898.0,4442.0,10.0,2.7,17.0,14.0,8.0,25487.0,1.0,34.0,179402,16174,Many,0
4.0,7.0,MissFortune,Side.blue,10.0,3784.0,10633.0,3784.0,7.0,2.714285714,9.0,14.0,10.0,17831.0,2.0,23.0,152706,13584,Many,2
4.0,7.0,Jhin,Side.blue,13.0,3347.0,3347.0,3347.0,7.0,2.714285714,6.0,13.0,25.0,18172.0,0.0,18.0,131944,11580,Many,2
14.0,4.0,Pantheon,Side.blue,11.0,5647.0,7375.0,5647.0,7.0,2.714285714,8.0,14.0,24.0,33070.0,4.0,28.0,131929,14242,Many,2
4.0,3.0,Ashe,Side.blue,13.0,3888.0,9863.0,3888.0,7.0,2.714285714,6.0,14.0,51.0,16783.0,1.0,37.0,141700,12958,Many,2
4.0,14.0,Amumu,Side.blue,18.0,331.0,1708.0,331.0,7.0,2.7142857142857144,1.0,13.0,48.0,19831.0,0.0,74.0,26547,8699,Few,1
12.0,4.0,Vex,Side.red,14.0,1648.0,3213.0,1648.0,7.0,2.7142857142857144,5.0,14.0,35.0,13925.0,1.0,21.0,107500,10265,Many,1
3.0,4.0,Senna,Side.red,16.0,3692.0,5747.0,3692.0,7.0,2.7142857142857144,3.0,14.0,36.0,16755.0,2.0,93.0,44735,10207,Few,0
4.0,7.0,Nami,Side.red,16.0,614.0,648.0,614.0,7.0,2.7142857142857144,3.0,13.0,27.0,17248.0,1.0,58.0,15843,9522,Few,0
14.0,4.0,Brand,Side.blue,14.0,1131.0,16552.0,1131.0,7.0,2.7142857142857144,5.0,13.0,30.0,20713.0,1.0,73.0,47484,10557,Few,0
14.0,4.0,Karma,Side.blue,16.0,1287.0,3556.0,1287.0,7.0,2.7142857142857144,3.0,14.0,23.0,19171.0,0.0,81.0,31335,9751,Few,0
14.0,4.0,Sylas,Side.red,8.0,1895.0,5096.0,1895.0,7.0,2.7142857142857144,11.0,14.0,19.0,27244.0,0.0,74.0,56403,10943,Few,0
3.0,4.0,Lux,Side.blue,16.0,2835.0,5432.0,2835.0,7.0,2.7142857142857144,3.0,13.0,45.0,9665.0,0.0,78.0,34244,8710,Few,0
14.0,6.0,Singed,Side.blue,8.0,0.0,0.0,0.0,4.0,2.75,3.0,14.0,30.0,20309.0,0.0,27.0,124556,10248,Many,0
4.0,3.0,Draven,Side.blue,6.0,1555.0,24171.0,1555.0,4.0,2.75,5.0,13.0,8.0,14541.0,1.0,23.0,121119,11469,Many,0
3.0,4.0,Lucian,Side.red,8.0,1651.0,9383.0,1651.0,8.0,2.75,14.0,14.0,4.0,23018.0,0.0,25.0,163996,13980,Many,0
4.0,7.0,Aphelios,Side.red,8.0,7596.0,9442.0,7596.0,4.0,2.75,3.0,14.0,13.0,18018.0,3.0,17.0,127064,10123,Many,2
14.0,4.0,Leona,Side.red,10.0,401.0,401.0,401.0,4.0,2.75,1.0,13.0,37.0,15234.0,0.0,55.0,23214,7059,Few,1
4.0,12.0,Sylas,Side.red,7.0,6512.0,7002.0,6512.0,4.0,2.75,4.0,13.0,15.0,14783.0,3.0,21.0,99797,10631,Many,1
14.0,4.0,Blitzcrank,Side.blue,19.0,430.0,711.0,430.0,8.0,2.75,3.0,13.0,35.0,19174.0,0.0,82.0,22155,7946,Few,1
12.0,4.0,TwistedFate,Side.red,10.0,199.0,414.0,199.0,4.0,2.75,1.0,13.0,24.0,13615.0,0.0,12.0,72369,7663,Many,1
4.0,7.0,Caitlyn,Side.blue,5.0,6423.0,12909.0,6423.0,4.0,2.75,6.0,14.0,17.0,9334.0,2.0,32.0,217207,14829,Many,2
14.0,4.0,Alistar,Side.blue,19.0,122.0,122.0,122.0,8.0,2.75,3.0,13.0,57.0,28286.0,0.0,55.0,23026,9063,Few,0
4.0,3.0,Lucian,Side.blue,6.0,2723.0,11458.0,2723.0,4.0,2.75,5.0,14.0,3.0,16318.0,3.0,22.0,138225,10799,Many,2
4.0,14.0,Blitzcrank,Side.blue,23.0,461.0,3813.0,461.0,9.0,2.7777777777777777,2.0,13.0,31.0,21898.0,0.0,63.0,24732,8057,Few,0
3.0,4.0,Sejuani,Side.blue,12.0,1519.0,2151.0,1519.0,5.0,2.8,2.0,13.0,49.0,20461.0,1.0,71.0,35936,8189,Few,1
4.0,7.0,Ezreal,Side.red,8.0,2700.0,6627.0,2700.0,5.0,2.8,6.0,13.0,2.0,17997.0,1.0,27.0,88322,10102,Many,2
14.0,4.0,Qiyana,Side.blue,9.0,1323.0,6017.0,1323.0,5.0,2.8,5.0,13.0,12.0,16325.0,0.0,19.0,92932,8836,Many,1
4.0,7.0,Kaisa,Side.red,5.0,2383.0,6205.0,2383.0,5.0,2.8,9.0,14.0,3.0,17262.0,1.0,48.0,137618,13076,Many,1
4.0,12.0,Viktor,Side.blue,11.0,1126.0,1126.0,1126.0,5.0,2.8,3.0,13.0,13.0,9757.0,0.0,26.0,95943,10250,Many,1
3.0,4.0,Aphelios,Side.blue,8.0,5283.0,5283.0,5283.0,5.0,2.8,6.0,14.0,18.0,17991.0,1.0,33.0,102656,11315,Many,0
7.0,4.0,Senna,Side.blue,11.0,4160.0,4160.0,4160.0,5.0,2.8,3.0,13.0,32.0,19173.0,0.0,68.0,37193,9739,Few,0
4.0,3.0,Heimerdinger,Side.blue,13.0,4164.0,10744.0,4164.0,5.0,2.8,1.0,14.0,18.0,11379.0,3.0,11.0,104368,9303,Many,2
4.0,14.0,Galio,Side.blue,10.0,1372.0,1975.0,1372.0,6.0,2.833333333,7.0,14.0,16.0,21867.0,0.0,21.0,116211,11875,Many,2
4.0,1.0,Varus,Side.blue,11.0,1960.0,11112.0,1960.0,6.0,2.833333333,6.0,14.0,22.0,14722.0,0.0,30.0,144008,12548,Many,2
3.0,4.0,Karma,Side.red,15.0,517.0,563.0,517.0,6.0,2.833333333333333,2.0,14.0,36.0,20591.0,0.0,76.0,50894,9720,Few,0
14.0,4.0,Rakan,Side.red,17.0,244.0,300.0,244.0,6.0,2.833333333333333,0.0,13.0,36.0,23064.0,0.0,82.0,23065,7712,Few,0
4.0,12.0,Vex,Side.red,9.0,3492.0,4129.0,3492.0,6.0,2.833333333333333,8.0,14.0,36.0,17354.0,2.0,24.0,105991,10424,Many,0
4.0,7.0,Aphelios,Side.red,9.0,8774.0,19400.0,8774.0,7.0,2.857142857,11.0,14.0,10.0,17950.0,2.0,15.0,152156,12817,Many,2
4.0,14.0,Rakan,Side.red,19.0,1655.0,4154.0,1655.0,7.0,2.8571428571428568,1.0,13.0,42.0,16280.0,1.0,79.0,25168,8097,Few,0
14.0,4.0,Rakan,Side.blue,16.0,534.0,629.0,534.0,7.0,2.8571428571428568,4.0,13.0,27.0,18189.0,0.0,106.0,17437,9130,Few,0
4.0,14.0,Karma,Side.blue,19.0,1170.0,3771.0,1170.0,7.0,2.8571428571428568,1.0,13.0,18.0,18401.0,0.0,85.0,36301,8572,Few,0
3.0,4.0,Zyra,Side.blue,18.0,400.0,6034.0,400.0,7.0,2.8571428571428568,2.0,13.0,69.0,29528.0,0.0,99.0,35702,9449,Few,1
3.0,4.0,Sona,Side.blue,19.0,1557.0,3483.0,1557.0,7.0,2.8571428571428568,1.0,14.0,16.0,17995.0,0.0,68.0,14853,8623,Few,0
4.0,14.0,Rell,Side.red,21.0,137.0,1231.0,137.0,8.0,2.875,2.0,13.0,50.0,22288.0,0.0,58.0,27907,8610,Few,2
14.0,4.0,Rakan,Side.red,21.0,731.0,2176.0,731.0,8.0,2.875,2.0,14.0,32.0,23005.0,0.0,100.0,19435,8660,Few,2
14.0,4.0,Swain,Side.blue,14.0,1111.0,1644.0,1111.0,8.0,2.875,9.0,14.0,39.0,24532.0,0.0,77.0,42698,10774,Few,2
14.0,4.0,Rakan,Side.blue,20.0,770.0,1379.0,770.0,8.0,2.875,3.0,14.0,40.0,28029.0,0.0,113.0,24191,10353,Few,1
14.0,4.0,Nami,Side.blue,20.0,426.0,2398.0,426.0,8.0,2.875,3.0,13.0,33.0,17170.0,0.0,85.0,17345,9245,Few,0
4.0,7.0,Draven,Side.red,9.0,4509.0,7903.0,4509.0,8.0,2.875,14.0,13.0,12.0,17203.0,2.0,8.0,108886,13963,Many,2
4.0,14.0,Lulu,Side.red,23.0,789.0,905.0,789.0,9.0,2.888888888888889,3.0,13.0,59.0,19343.0,0.0,102.0,21523,9789,Few,0
4.0,7.0,Jhin,Side.blue,3.0,1638.0,3201.0,1638.0,3.0,3.0,6.0,14.0,9.0,13118.0,0.0,25.0,137719,10166,Many,2
4.0,7.0,Lucian,Side.red,7.0,1919.0,4630.0,1919.0,4.0,3.0,5.0,13.0,1.0,12274.0,1.0,13.0,100213,10179,Many,1
4.0,12.0,Gragas,Side.blue,5.0,1590.0,1590.0,1590.0,3.0,3.0,4.0,13.0,22.0,15876.0,0.0,9.0,98148,8702,Many,2
14.0,4.0,Gragas,Side.red,14.0,0.0,1007.0,0.0,5.0,3.0,1.0,14.0,37.0,24319.0,0.0,72.0,25239,8019,Few,0
4.0,1.0,Draven,Side.red,7.0,6180.0,19282.0,6180.0,5.0,3.0,8.0,13.0,6.0,16171.0,1.0,18.0,137710,12447,Many,0
4.0,7.0,Lucian,Side.blue,6.0,3859.0,9952.0,3859.0,5.0,3.0,9.0,14.0,1.0,15500.0,2.0,18.0,117653,11326,Many,2
4.0,12.0,Syndra,Side.red,5.0,2331.0,3480.0,2331.0,2.0,3.0,1.0,13.0,17.0,7062.0,1.0,21.0,101350,8332,Many,2
14.0,4.0,Thresh,Side.red,13.0,256.0,1432.0,256.0,5.0,3.0,2.0,13.0,36.0,15515.0,0.0,67.0,20609,7900,Few,1
4.0,14.0,Talon,Side.red,10.0,844.0,3155.0,844.0,4.0,3.0,2.0,14.0,3.0,14390.0,0.0,23.0,101102,9087,Many,0
14.0,4.0,Alistar,Side.red,11.0,747.0,1918.0,747.0,6.0,3.0,7.0,13.0,43.0,21547.0,1.0,59.0,20400,9289,Few,0
14.0,4.0,Gragas,Side.blue,9.0,1958.0,4478.0,1958.0,4.0,3.0,3.0,13.0,16.0,14795.0,1.0,7.0,90264,9084,Many,0
14.0,4.0,Pantheon,Side.red,3.0,268.0,268.0,268.0,3.0,3.0,6.0,14.0,22.0,18269.0,0.0,13.0,109651,10020,Many,2
3.0,4.0,Ezreal,Side.red,11.0,7832.0,10712.0,7832.0,6.0,3.0,7.0,14.0,3.0,14655.0,1.0,22.0,123388,13823,Many,1
4.0,7.0,Jhin,Side.red,6.0,639.0,844.0,639.0,3.0,3.0,3.0,13.0,15.0,11897.0,0.0,18.0,105260,10102,Many,0
12.0,4.0,TwistedFate,Side.red,6.0,690.0,690.0,690.0,2.0,3.0,0.0,13.0,36.0,12928.0,0.0,18.0,104034,7998,Many,0
12.0,4.0,Vex,Side.blue,8.0,1784.0,4128.0,1784.0,4.0,3.0,4.0,13.0,24.0,8618.0,1.0,19.0,88531,9364,Many,0
4.0,7.0,Sona,Side.blue,15.0,1267.0,1796.0,1267.0,5.0,3.0,0.0,14.0,14.0,13761.0,0.0,52.0,24223,7473,Few,2
4.0,12.0,Chogath,Side.red,5.0,592.0,5495.0,592.0,3.0,3.0,4.0,14.0,50.0,17668.0,1.0,14.0,127547,9534,Many,0
4.0,3.0,Vayne,Side.red,5.0,4447.0,7016.0,4447.0,4.0,3.0,7.0,13.0,15.0,13732.0,1.0,22.0,134754,12632,Many,2
4.0,3.0,Kaisa,Side.red,3.0,3214.0,3214.0,3214.0,4.0,3.0,9.0,14.0,3.0,14737.0,1.0,16.0,138945,11574,Many,1
12.0,4.0,TwistedFate,Side.blue,9.0,7221.0,11673.0,7221.0,4.0,3.0,3.0,14.0,28.0,14347.0,2.0,21.0,129043,11711,Many,1
12.0,4.0,Viktor,Side.blue,5.0,393.0,3770.0,393.0,3.0,3.0,4.0,13.0,11.0,8818.0,0.0,13.0,97550,8404,Many,1
7.0,4.0,Ashe,Side.blue,20.0,327.0,1026.0,327.0,7.0,3.0,1.0,13.0,46.0,13349.0,0.0,57.0,43602,8108,Few,2
4.0,12.0,Ekko,Side.red,4.0,135.0,135.0,135.0,3.0,3.0,5.0,13.0,11.0,21451.0,0.0,10.0,94492,8561,Many,0
3.0,14.0,Yuumi,Side.blue,16.0,709.0,1427.0,709.0,7.0,3.0,5.0,13.0,17.0,11316.0,0.0,37.0,15747,8497,Few,2
4.0,7.0,Kaisa,Side.red,4.0,3436.0,18693.0,3436.0,3.0,3.0,5.0,14.0,0.0,11443.0,1.0,26.0,133945,11385,Many,0
4.0,14.0,Qiyana,Side.blue,3.0,5067.0,8585.0,5067.0,3.0,3.0,6.0,14.0,8.0,11070.0,1.0,22.0,101272,10027,Many,1
7.0,4.0,Lux,Side.red,8.0,2038.0,6357.0,2038.0,6.0,3.0,10.0,14.0,25.0,11357.0,1.0,19.0,120988,12118,Many,2
4.0,12.0,Lux,Side.blue,2.0,0.0,0.0,0.0,3.0,3.0,7.0,14.0,32.0,12370.0,0.0,13.0,111138,10866,Many,2
4.0,14.0,Gragas,Side.red,4.0,2281.0,5496.0,2281.0,3.0,3.0,5.0,14.0,18.0,12521.0,1.0,16.0,103014,8830,Many,2
4.0,14.0,Zed,Side.blue,4.0,688.0,3092.0,688.0,3.0,3.0,5.0,13.0,5.0,9788.0,0.0,21.0,80009,8444,Many,2
4.0,3.0,Lulu,Side.blue,14.0,2066.0,3300.0,2066.0,5.0,3.0,1.0,14.0,15.0,10215.0,2.0,77.0,11435,8680,Few,0
3.0,4.0,Ziggs,Side.red,10.0,12300.0,16612.0,12300.0,6.0,3.0,8.0,14.0,20.0,18721.0,2.0,12.0,158434,13227,Many,0
3.0,4.0,Jinx,Side.red,2.0,5587.0,10771.0,5587.0,2.0,3.0,4.0,14.0,4.0,14425.0,2.0,15.0,181882,12124,Many,0
4.0,12.0,Viktor,Side.red,3.0,2412.0,2412.0,2412.0,2.0,3.0,3.0,13.0,12.0,7859.0,2.0,10.0,96217,9959,Many,0
4.0,14.0,Talon,Side.red,10.0,844.0,3155.0,844.0,4.0,3.0,2.0,14.0,3.0,14390.0,0.0,23.0,101102,9087,Many,0
4.0,14.0,Nautilus,Side.red,25.0,1966.0,2218.0,1966.0,10.0,3.1,6.0,13.0,104.0,24027.0,0.0,43.0,26192,9282,Few,2
4.0,7.0,Sona,Side.blue,28.0,2039.0,5214.0,2039.0,9.0,3.111111111111111,0.0,13.0,9.0,15340.0,0.0,37.0,12390,7924,Few,0
4.0,1.0,Aphelios,Side.red,13.0,3575.0,3575.0,3575.0,8.0,3.125,12.0,14.0,24.0,22155.0,1.0,26.0,126854,13998,Many,1
4.0,14.0,Rakan,Side.blue,20.0,133.0,2753.0,133.0,8.0,3.125,5.0,13.0,27.0,17704.0,0.0,91.0,21864,9775,Few,2
14.0,4.0,Bard,Side.red,23.0,408.0,408.0,408.0,8.0,3.125,2.0,14.0,25.0,19534.0,1.0,77.0,25903,8845,Few,0
4.0,14.0,Vex,Side.red,16.0,212.0,1540.0,212.0,7.0,3.1428571428571432,6.0,14.0,45.0,18986.0,0.0,70.0,38806,10056,Few,0
4.0,12.0,Seraphine,Side.blue,14.0,2117.0,4040.0,2117.0,7.0,3.142857143,8.0,13.0,20.0,16615.0,2.0,39.0,82065,11006,Many,2
4.0,14.0,Vi,Side.blue,16.0,0.0,0.0,0.0,6.0,3.1666666666666665,3.0,13.0,36.0,17896.0,0.0,83.0,29448,8400,Few,0
1.0,4.0,MissFortune,Side.red,9.0,4250.0,9789.0,4250.0,6.0,3.1666666666666665,10.0,14.0,9.0,17411.0,1.0,39.0,150922,13562,Many,0
4.0,7.0,Lulu,Side.blue,16.0,599.0,1140.0,599.0,6.0,3.1666666666666665,3.0,14.0,24.0,15263.0,0.0,97.0,9587,9415,Few,1
7.0,4.0,Kalista,Side.blue,9.0,7466.0,7991.0,7466.0,6.0,3.1666666666666665,10.0,13.0,13.0,19994.0,4.0,20.0,131326,12991,Many,0
4.0,7.0,Sivir,Side.red,14.0,1853.0,7817.0,1853.0,6.0,3.1666666666666665,5.0,14.0,0.0,17683.0,0.0,29.0,146009,11428,Many,1
4.0,1.0,Xerath,Side.blue,15.0,247.0,400.0,247.0,6.0,3.166666667,4.0,14.0,41.0,17893.0,1.0,56.0,62793,9567,Few,2
4.0,14.0,Leona,Side.blue,18.0,0.0,612.0,0.0,6.0,3.166666667,1.0,14.0,43.0,19304.0,0.0,64.0,18790,8129,Few,2
3.0,4.0,Karthus,Side.blue,14.0,145.0,16623.0,145.0,6.0,3.166666667,5.0,14.0,14.0,14637.0,1.0,12.0,124651,10676,Many,2
4.0,1.0,Ezreal,Side.blue,9.0,2167.0,2167.0,2167.0,5.0,3.2,7.0,14.0,2.0,13657.0,1.0,17.0,112337,11975,Many,2
4.0,1.0,Kaisa,Side.red,5.0,4354.0,5768.0,4354.0,5.0,3.2,11.0,14.0,5.0,18962.0,2.0,21.0,179736,14584,Many,1
7.0,4.0,Jhin,Side.red,7.0,1228.0,2998.0,1228.0,5.0,3.2,9.0,13.0,18.0,15852.0,0.0,17.0,101573,11106,Many,0
4.0,14.0,Nami,Side.red,15.0,637.0,1518.0,637.0,5.0,3.2,1.0,14.0,20.0,17903.0,0.0,98.0,13257,7851,Few,1
4.0,14.0,Nami,Side.red,15.0,1353.0,1353.0,1353.0,5.0,3.2,1.0,14.0,24.0,10206.0,1.0,59.0,16140,7655,Few,0
4.0,3.0,Sivir,Side.blue,10.0,3662.0,9176.0,3662.0,5.0,3.2,6.0,14.0,2.0,13039.0,1.0,21.0,121552,10747,Many,0
3.0,4.0,Braum,Side.red,26.0,1056.0,4889.0,1056.0,9.0,3.2222222222222223,3.0,13.0,59.0,22489.0,1.0,48.0,28889,8916,Few,0
4.0,14.0,Rakan,Side.red,13.0,924.0,1406.0,924.0,4.0,3.25,0.0,13.0,31.0,12468.0,0.0,40.0,23965,6434,Few,1
3.0,4.0,Jhin,Side.blue,4.0,3583.0,13900.0,3583.0,4.0,3.25,9.0,14.0,13.0,11238.0,1.0,20.0,136828,12025,Many,2
4.0,7.0,Jhin,Side.blue,5.0,4136.0,6908.0,4136.0,4.0,3.25,8.0,14.0,24.0,12980.0,2.0,20.0,135330,11645,Many,1
4.0,14.0,Rakan,Side.red,12.0,471.0,3134.0,471.0,4.0,3.25,1.0,13.0,20.0,17839.0,0.0,90.0,25380,8208,Few,2
1.0,4.0,Lucian,Side.red,6.0,3885.0,9327.0,3885.0,4.0,3.25,7.0,13.0,0.0,13706.0,3.0,11.0,131730,11463,Many,1
1.0,4.0,Lucian,Side.blue,4.0,3660.0,3660.0,3660.0,4.0,3.25,9.0,13.0,0.0,15600.0,3.0,23.0,137389,12010,Many,0
3.0,4.0,Karthus,Side.blue,9.0,2533.0,8151.0,2533.0,4.0,3.25,4.0,14.0,16.0,13167.0,3.0,5.0,109492,9920,Many,0
14.0,4.0,Yasuo,Side.red,6.0,5186.0,20693.0,5186.0,4.0,3.25,7.0,14.0,16.0,17865.0,3.0,12.0,153753,11999,Many,1
12.0,4.0,Syndra,Side.red,8.0,2321.0,4088.0,2321.0,4.0,3.25,5.0,14.0,27.0,12431.0,2.0,20.0,98893,10596,Many,0
14.0,4.0,Thresh,Side.red,21.0,392.0,2813.0,392.0,7.0,3.2857142857142856,2.0,14.0,44.0,19063.0,0.0,53.0,23370,8533,Few,0
4.0,14.0,Lulu,Side.red,20.0,409.0,954.0,409.0,7.0,3.2857142857142856,3.0,14.0,29.0,19255.0,0.0,97.0,25473,8886,Few,1
12.0,14.0,Camille,Side.red,6.0,9443.0,22340.0,9443.0,3.0,3.333333333,4.0,14.0,16.0,16860.0,4.0,13.0,112522,12030,Many,2
4.0,14.0,Nidalee,Side.red,8.0,3932.0,11799.0,3932.0,3.0,3.333333333,2.0,13.0,0.0,16341.0,3.0,11.0,99229,8895,Many,2
3.0,4.0,Lucian,Side.red,11.0,3598.0,10576.0,3598.0,6.0,3.333333333,9.0,14.0,2.0,19639.0,1.0,43.0,125667,13176,Many,2
1.0,4.0,Aphelios,Side.red,10.0,14290.0,15630.0,14290.0,6.0,3.333333333,10.0,14.0,17.0,14728.0,5.0,12.0,127725,13579,Many,2
7.0,4.0,Karma,Side.blue,19.0,750.0,1701.0,750.0,6.0,3.333333333,1.0,13.0,19.0,13965.0,2.0,76.0,22229,8264,Few,2
3.0,4.0,Lucian,Side.red,9.0,4274.0,10883.0,4274.0,6.0,3.333333333,11.0,14.0,2.0,19221.0,1.0,15.0,146503,12661,Many,2
3.0,4.0,Lucian,Side.blue,3.0,5547.0,11070.0,5547.0,3.0,3.333333333,7.0,14.0,3.0,15288.0,2.0,24.0,157202,12028,Many,2
14.0,4.0,Leona,Side.blue,19.0,59.0,428.0,59.0,6.0,3.333333333333333,1.0,13.0,33.0,18130.0,0.0,75.0,20987,8331,Few,1
1.0,4.0,Aphelios,Side.blue,4.0,7210.0,18627.0,7210.0,3.0,3.333333333333333,6.0,14.0,19.0,12144.0,1.0,23.0,146928,12122,Many,1
12.0,4.0,Syndra,Side.red,6.0,3127.0,8990.0,3127.0,3.0,3.333333333333333,4.0,13.0,27.0,10159.0,1.0,18.0,115666,9345,Many,1
4.0,14.0,Lux,Side.blue,15.0,2041.0,5974.0,2041.0,6.0,3.333333333333333,5.0,13.0,31.0,12906.0,0.0,55.0,37633,9884,Few,1
4.0,12.0,Renekton,Side.red,7.0,1095.0,1095.0,1095.0,3.0,3.333333333333333,3.0,13.0,12.0,18689.0,0.0,28.0,91117,10060,Many,1
7.0,4.0,Samira,Side.red,10.0,3791.0,13611.0,3791.0,6.0,3.333333333333333,10.0,14.0,3.0,18837.0,1.0,18.0,122390,12180,Many,1
4.0,1.0,Jhin,Side.blue,8.0,2220.0,4644.0,2220.0,3.0,3.333333333333333,2.0,13.0,30.0,15677.0,0.0,18.0,129523,10067,Many,0
4.0,14.0,Nautilus,Side.red,16.0,84.0,3567.0,84.0,6.0,3.333333333333333,4.0,14.0,57.0,23717.0,0.0,99.0,27699,9815,Few,1
12.0,4.0,TwistedFate,Side.red,7.0,524.0,524.0,524.0,3.0,3.333333333333333,3.0,14.0,34.0,12866.0,0.0,25.0,96833,9592,Many,1
7.0,4.0,MissFortune,Side.blue,9.0,10834.0,18398.0,10834.0,3.0,3.333333333333333,1.0,13.0,5.0,8456.0,5.0,25.0,135644,10929,Many,0
14.0,3.0,Nocturne,Side.blue,17.0,786.0,6264.0,786.0,6.0,3.333333333333333,3.0,14.0,156.0,25087.0,0.0,28.0,86083,9494,Many,1
7.0,4.0,Jhin,Side.red,7.0,5813.0,7322.0,5813.0,5.0,3.4,10.0,13.0,23.0,13972.0,3.0,19.0,122182,11588,Many,1
4.0,14.0,Pyke,Side.red,8.0,1604.0,3344.0,1604.0,5.0,3.4,9.0,13.0,20.0,17296.0,0.0,98.0,28859,10240,Few,2
