d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed,server
4.0,14.0,Karma,Side.blue,15.0,210.0,2446.0,210.0,8.0,2.0,1.0,14.0,10.0,15510.0,0.0,74.0,17434,8328,Other,Few,2
4.0,11.0,LeeSin,Side.red,6.0,0.0,6701.0,0.0,6.0,2.0,6.0,13.0,20.0,27117.0,0.0,30.0,112072,9432,TopLane_Jungle,Few,0
14.0,4.0,TahmKench,Side.red,9.0,157.0,2207.0,157.0,5.0,2.0,1.0,10.0,15.0,17957.0,0.0,51.0,21286,5493,Other,Few,1
7.0,4.0,Ezreal,Side.blue,9.0,306.0,1044.0,306.0,5.0,2.0,1.0,12.0,0.0,14704.0,0.0,18.0,96251,8065,Other,Many,0
4.0,3.0,Lux,Side.red,17.0,1109.0,6203.0,1109.0,11.0,2.0,5.0,16.0,48.0,18337.0,1.0,82.0,123567,11971,Other,Few,0
4.0,11.0,Karthus,Side.blue,5.0,0.0,12122.0,0.0,4.0,2.0,3.0,15.0,11.0,21523.0,0.0,31.0,217786,11791,TopLane_Jungle,Few,0
12.0,4.0,Jayce,Side.red,4.0,6934.0,9399.0,6934.0,3.0,2.0,2.0,13.0,3.0,10434.0,2.0,26.0,116426,9643,TopLane_Jungle,Many,0
11.0,4.0,Nocturne,Side.red,14.0,172.0,23679.0,172.0,11.0,2.0,8.0,15.0,249.0,44229.0,0.0,42.0,172261,13577,TopLane_Jungle,Few,0
14.0,12.0,Gwen,Side.red,9.0,2698.0,10826.0,2698.0,8.0,2.0,7.0,17.0,9.0,31342.0,2.0,35.0,142709,13185,TopLane_Jungle,Many,2
12.0,4.0,Jayce,Side.blue,6.0,6345.0,11371.0,6345.0,8.0,2.0,10.0,15.0,10.0,19183.0,6.0,27.0,148424,13136,TopLane_Jungle,Many,1
6.0,14.0,Kled,Side.blue,7.0,5859.0,7559.0,5859.0,7.0,2.0,7.0,16.0,10.0,43430.0,2.0,21.0,181381,13949,Other,Many,0
4.0,12.0,Fiora,Side.red,6.0,2432.0,2432.0,2432.0,6.0,2.0,6.0,14.0,11.0,25691.0,0.0,16.0,80299,9388,TopLane_Jungle,Many,2
4.0,12.0,Kennen,Side.red,4.0,0.0,2378.0,0.0,4.0,2.0,4.0,13.0,22.0,11547.0,0.0,13.0,69440,7623,TopLane_Jungle,Many,2
12.0,4.0,Jax,Side.blue,3.0,5376.0,8277.0,5376.0,5.0,2.0,7.0,16.0,20.0,23213.0,4.0,9.0,144971,13007,TopLane_Jungle,Many,2
4.0,7.0,Lux,Side.blue,3.0,219.0,815.0,219.0,3.0,2.0,3.0,11.0,18.0,8483.0,0.0,52.0,24824,6376,Other,Few,0
4.0,12.0,Veigar,Side.red,5.0,0.0,2185.0,0.0,6.0,2.0,7.0,15.0,37.0,19558.0,0.0,29.0,185781,12810,Other,Many,2
4.0,7.0,Jinx,Side.blue,4.0,3267.0,3267.0,3267.0,3.0,2.0,2.0,9.0,3.0,8280.0,1.0,10.0,52327,6373,Other,Many,0
12.0,4.0,Sett,Side.blue,3.0,8470.0,8470.0,8470.0,4.0,2.0,5.0,15.0,17.0,31352.0,3.0,16.0,156351,13880,TopLane_Jungle,Many,2
12.0,4.0,Camille,Side.red,1.0,3032.0,3612.0,3032.0,3.0,2.0,5.0,15.0,13.0,16860.0,1.0,21.0,95663,9973,TopLane_Jungle,Many,0
12.0,14.0,Camille,Side.blue,10.0,2053.0,6264.0,2053.0,6.0,2.0,2.0,16.0,13.0,26253.0,0.0,21.0,110581,10739,TopLane_Jungle,Many,0
4.0,3.0,Kaisa,Side.blue,2.0,3122.0,3923.0,3122.0,3.0,2.0,4.0,11.0,1.0,9100.0,1.0,17.0,91210,8152,Other,Many,2
4.0,14.0,Yone,Side.red,2.0,500.0,819.0,500.0,2.0,2.0,2.0,12.0,11.0,10543.0,1.0,9.0,80315,7276,Other,Many,1
4.0,12.0,Fiora,Side.red,13.0,8318.0,10502.0,8318.0,8.0,2.0,3.0,16.0,8.0,29061.0,4.0,33.0,128408,11868,TopLane_Jungle,Many,0
4.0,11.0,Viego,Side.blue,10.0,2198.0,22627.0,2198.0,9.0,2.0,8.0,15.0,18.0,36529.0,1.0,42.0,131997,13989,TopLane_Jungle,Few,1
14.0,4.0,Leblanc,Side.blue,7.0,2342.0,8406.0,2342.0,5.0,2.0,3.0,16.0,20.0,29914.0,1.0,26.0,174097,12724,Other,Many,0
4.0,3.0,Jinx,Side.blue,3.0,3794.0,9283.0,3794.0,5.0,2.0,7.0,15.0,21.0,14964.0,1.0,22.0,233353,14592,Other,Many,0
12.0,4.0,Corki,Side.blue,6.0,2992.0,13004.0,2992.0,6.0,2.0,6.0,18.0,3.0,23460.0,2.0,34.0,249071,16339,Other,Many,2
12.0,4.0,Sett,Side.red,5.0,2867.0,2867.0,2867.0,3.0,2.0,1.0,12.0,14.0,13521.0,1.0,19.0,67911,7383,TopLane_Jungle,Many,2
11.0,4.0,Ekko,Side.red,2.0,0.0,16973.0,0.0,2.0,2.0,2.0,10.0,4.0,15112.0,0.0,15.0,91427,6361,TopLane_Jungle,Few,2
4.0,11.0,Talon,Side.red,8.0,5617.0,38663.0,5617.0,10.0,2.0,12.0,18.0,14.0,44591.0,1.0,27.0,301230,19296,TopLane_Jungle,Few,1
4.0,3.0,Janna,Side.red,12.0,783.0,1301.0,783.0,7.0,2.0,2.0,13.0,32.0,19228.0,0.0,104.0,23767,10149,Other,Few,2
12.0,4.0,Singed,Side.blue,1.0,2950.0,3518.0,2950.0,2.0,2.0,3.0,14.0,17.0,12960.0,2.0,16.0,98889,8970,TopLane_Jungle,Many,0
4.0,11.0,LeeSin,Side.blue,3.0,0.0,15259.0,0.0,4.0,2.0,5.0,12.0,11.0,18977.0,0.0,20.0,100447,8550,TopLane_Jungle,Few,1
4.0,12.0,Fiora,Side.blue,11.0,10769.0,14677.0,10769.0,10.0,2.0,9.0,17.0,21.0,51735.0,4.0,25.0,159956,15478,TopLane_Jungle,Many,2
11.0,4.0,LeeSin,Side.red,9.0,0.0,16689.0,0.0,7.0,2.0,5.0,12.0,20.0,25741.0,0.0,22.0,101691,9285,TopLane_Jungle,Few,1
4.0,11.0,Zed,Side.red,3.0,239.0,8830.0,239.0,4.0,2.0,5.0,15.0,6.0,24851.0,1.0,25.0,155744,10849,TopLane_Jungle,Few,2
12.0,14.0,Camille,Side.red,12.0,2702.0,3204.0,2702.0,8.0,2.0,4.0,15.0,19.0,31893.0,1.0,29.0,111246,10973,TopLane_Jungle,Many,0
4.0,11.0,Graves,Side.red,8.0,1906.0,44632.0,1906.0,9.0,2.0,10.0,18.0,32.0,31892.0,2.0,36.0,311059,16328,TopLane_Jungle,Many,0
6.0,11.0,Hecarim,Side.red,3.0,0.0,13318.0,0.0,4.0,2.0,5.0,11.0,15.0,21841.0,0.0,16.0,113962,8870,TopLane_Jungle,Few,0
11.0,4.0,Khazix,Side.blue,11.0,0.0,41044.0,0.0,7.0,2.0,3.0,15.0,1.0,28434.0,0.0,31.0,161953,10046,TopLane_Jungle,Few,1
14.0,12.0,Fiora,Side.blue,10.0,9465.0,18067.0,9465.0,7.0,2.0,4.0,18.0,12.0,51727.0,4.0,24.0,192507,14299,TopLane_Jungle,Many,2
12.0,4.0,Gangplank,Side.blue,6.0,5739.0,13101.0,5739.0,7.0,2.0,8.0,16.0,14.0,28063.0,1.0,22.0,185428,13573,TopLane_Jungle,Many,0
4.0,3.0,Xayah,Side.red,6.0,2830.0,2830.0,2830.0,6.0,2.0,6.0,13.0,12.0,14226.0,1.0,22.0,122393,10870,Other,Many,0
12.0,4.0,Ziggs,Side.blue,7.0,13769.0,19784.0,13769.0,6.0,2.0,5.0,15.0,22.0,13244.0,2.0,18.0,179313,12810,Other,Many,1
4.0,14.0,Leblanc,Side.blue,3.0,4839.0,4839.0,4839.0,5.0,2.0,7.0,15.0,8.0,15490.0,1.0,25.0,84684,10598,Other,Many,2
14.0,4.0,Taric,Side.blue,9.0,0.0,0.0,0.0,5.0,2.0,1.0,8.0,25.0,9733.0,0.0,19.0,11846,4205,Other,Few,2
4.0,11.0,Graves,Side.blue,12.0,859.0,19454.0,859.0,8.0,2.0,4.0,16.0,14.0,26217.0,1.0,31.0,169708,11654,TopLane_Jungle,Few,2
4.0,14.0,Thresh,Side.blue,20.0,0.0,276.0,0.0,11.0,2.0,2.0,14.0,28.0,29838.0,0.0,83.0,21956,9286,Other,Few,1
6.0,4.0,Tryndamere,Side.blue,3.0,4854.0,5639.0,4854.0,5.0,2.0,7.0,14.0,9.0,25296.0,1.0,26.0,113966,11346,TopLane_Jungle,Many,1
7.0,4.0,Kaisa,Side.blue,6.0,1585.0,8928.0,1585.0,5.0,2.0,4.0,14.0,0.0,15960.0,0.0,30.0,117358,10956,Other,Many,1
14.0,12.0,Camille,Side.blue,10.0,1750.0,7796.0,1750.0,8.0,2.0,6.0,14.0,12.0,25411.0,0.0,16.0,99103,10872,TopLane_Jungle,Many,2
11.0,4.0,Nidalee,Side.red,9.0,0.0,12176.0,0.0,8.0,2.0,7.0,14.0,3.0,32531.0,0.0,16.0,127654,10301,TopLane_Jungle,Few,2
4.0,3.0,Kaisa,Side.blue,2.0,3122.0,3923.0,3122.0,3.0,2.0,4.0,11.0,1.0,9100.0,1.0,17.0,91210,8152,Other,Many,2
12.0,14.0,Katarina,Side.blue,2.0,1421.0,1579.0,1421.0,4.0,2.0,6.0,11.0,1.0,10563.0,1.0,15.0,63130,7679,Other,Many,2
4.0,14.0,Rakan,Side.blue,6.0,0.0,0.0,0.0,3.0,2.0,0.0,9.0,19.0,7542.0,0.0,66.0,14278,5124,Other,Few,0
4.0,11.0,Karthus,Side.red,0.0,0.0,5531.0,0.0,3.0,2.0,6.0,12.0,12.0,15968.0,0.0,18.0,119738,8401,TopLane_Jungle,Few,0
12.0,4.0,Viktor,Side.red,4.0,1827.0,3771.0,1827.0,5.0,2.0,6.0,15.0,17.0,16929.0,0.0,32.0,144487,11025,Other,Many,1
4.0,12.0,Jayce,Side.blue,4.0,5003.0,5611.0,5003.0,2.0,2.0,0.0,13.0,5.0,10722.0,2.0,18.0,103868,8976,TopLane_Jungle,Many,0
4.0,14.0,Rakan,Side.blue,8.0,172.0,172.0,172.0,4.0,2.0,0.0,11.0,20.0,12163.0,0.0,84.0,24790,6421,Other,Few,0
3.0,4.0,Ashe,Side.blue,9.0,7680.0,21414.0,7680.0,10.0,2.0,11.0,17.0,35.0,23833.0,1.0,35.0,176531,15667,Other,Many,0
14.0,4.0,Nautilus,Side.red,14.0,163.0,827.0,163.0,8.0,2.0,2.0,12.0,40.0,19353.0,0.0,76.0,21651,7501,Other,Few,1
14.0,4.0,Nami,Side.red,17.0,609.0,798.0,609.0,10.0,2.0,3.0,12.0,28.0,17556.0,0.0,72.0,16678,8533,Other,Few,2
3.0,4.0,Lucian,Side.blue,4.0,5989.0,6835.0,5989.0,3.0,2.0,2.0,9.0,1.0,6686.0,1.0,9.0,64808,7035,Other,Many,0
4.0,14.0,Rakan,Side.blue,4.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,12.0,7075.0,0.0,32.0,13337,4603,Other,Few,0
12.0,4.0,Poppy,Side.red,8.0,4944.0,7334.0,4944.0,6.0,2.0,4.0,15.0,35.0,21993.0,1.0,22.0,96700,9861,TopLane_Jungle,Many,2
4.0,12.0,Corki,Side.red,1.0,987.0,1059.0,987.0,1.0,2.0,1.0,10.0,0.0,4988.0,0.0,12.0,65295,5659,Other,Many,2
14.0,4.0,Nautilus,Side.red,8.0,515.0,515.0,515.0,6.0,2.0,4.0,13.0,51.0,19224.0,1.0,77.0,26211,8286,Other,Few,2
4.0,11.0,JarvanIV,Side.blue,5.0,0.0,6210.0,0.0,4.0,2.0,3.0,12.0,9.0,21227.0,0.0,26.0,114269,8249,TopLane_Jungle,Few,2
7.0,4.0,MissFortune,Side.blue,5.0,2784.0,2784.0,2784.0,4.0,2.0,3.0,12.0,10.0,10326.0,0.0,12.0,94780,8798,Other,Many,2
4.0,14.0,Thresh,Side.blue,8.0,461.0,4312.0,461.0,5.0,2.0,2.0,11.0,26.0,10268.0,0.0,41.0,21876,6511,Other,Few,1
3.0,4.0,Aphelios,Side.red,13.0,1477.0,6753.0,1477.0,10.0,2.0,7.0,15.0,19.0,21801.0,0.0,14.0,141265,13221,Other,Many,1
12.0,4.0,TwistedFate,Side.red,5.0,0.0,2407.0,0.0,4.0,2.0,3.0,16.0,26.0,23572.0,0.0,17.0,145840,12192,Other,Many,0
11.0,4.0,LeeSin,Side.red,18.0,2292.0,33858.0,2292.0,11.0,2.0,4.0,18.0,25.0,58178.0,2.0,60.0,404122,18889,TopLane_Jungle,Many,0
14.0,4.0,Thresh,Side.blue,19.0,57.0,1754.0,57.0,10.0,2.0,1.0,14.0,38.0,21333.0,0.0,69.0,20074,7924,Other,Few,2
3.0,4.0,Kaisa,Side.blue,7.0,6362.0,23767.0,6362.0,7.0,2.0,7.0,16.0,3.0,20042.0,5.0,19.0,163077,13440,Other,Many,2
4.0,12.0,Yone,Side.blue,12.0,4641.0,15920.0,4641.0,6.0,2.0,0.0,17.0,15.0,25081.0,2.0,21.0,159915,11969,TopLane_Jungle,Many,0
14.0,4.0,Sejuani,Side.blue,1.0,0.0,0.0,0.0,3.0,2.0,5.0,10.0,12.0,9717.0,0.0,9.0,51453,5814,Other,Few,0
4.0,14.0,Lulu,Side.red,10.0,210.0,210.0,210.0,6.0,2.0,2.0,11.0,25.0,13336.0,0.0,58.0,22070,6250,Other,Few,2
4.0,14.0,Vladimir,Side.red,3.0,0.0,181.0,0.0,3.0,2.0,3.0,14.0,3.0,16659.0,0.0,17.0,103969,9565,Other,Many,2
14.0,4.0,Nautilus,Side.red,12.0,112.0,777.0,112.0,6.0,2.0,0.0,10.0,31.0,11023.0,0.0,35.0,22258,5421,TopLane_Jungle,Few,1
6.0,11.0,Hecarim,Side.red,8.0,0.0,9687.0,0.0,6.0,2.0,4.0,14.0,20.0,27515.0,0.0,33.0,161155,9923,TopLane_Jungle,Few,0
4.0,11.0,Ivern,Side.blue,10.0,577.0,13564.0,577.0,5.0,2.0,0.0,11.0,33.0,11518.0,1.0,15.0,305948,6360,TopLane_Jungle,Few,2
14.0,12.0,Camille,Side.blue,5.0,2340.0,2739.0,2340.0,5.0,2.0,5.0,14.0,16.0,26910.0,1.0,28.0,102453,9447,TopLane_Jungle,Many,0
4.0,11.0,Talon,Side.blue,8.0,1222.0,21775.0,1222.0,7.0,2.0,6.0,17.0,5.0,36780.0,1.0,42.0,211008,14975,TopLane_Jungle,Few,1
12.0,4.0,Viktor,Side.blue,2.0,640.0,640.0,640.0,3.0,2.0,4.0,11.0,6.0,6354.0,0.0,5.0,56481,6549,TopLane_Jungle,Many,1
12.0,4.0,Jayce,Side.red,8.0,6342.0,6851.0,6342.0,6.0,2.0,4.0,14.0,7.0,12410.0,1.0,31.0,122562,10303,TopLane_Jungle,Many,2
3.0,4.0,Ezreal,Side.blue,3.0,3025.0,19144.0,3025.0,5.0,2.0,7.0,14.0,2.0,13004.0,0.0,16.0,108196,11130,Other,Many,1
12.0,4.0,Rumble,Side.blue,4.0,0.0,0.0,0.0,4.0,2.0,4.0,13.0,10.0,14364.0,0.0,13.0,87601,8455,TopLane_Jungle,Many,1
3.0,4.0,Aphelios,Side.red,6.0,3638.0,10123.0,3638.0,6.0,2.0,6.0,14.0,19.0,15782.0,1.0,20.0,154982,12811,Other,Many,1
4.0,12.0,Lucian,Side.blue,2.0,7135.0,11550.0,7135.0,8.0,2.0,14.0,15.0,4.0,23240.0,3.0,18.0,148616,13970,Other,Many,2
4.0,11.0,Rumble,Side.red,3.0,0.0,6915.0,0.0,5.0,2.0,7.0,12.0,10.0,14977.0,0.0,17.0,113371,8741,TopLane_Jungle,Few,0
14.0,4.0,Gragas,Side.red,12.0,64.0,64.0,64.0,7.0,2.0,2.0,10.0,40.0,18160.0,0.0,29.0,28636,6407,Other,Few,1
4.0,14.0,Shen,Side.red,8.0,0.0,7129.0,0.0,5.0,2.0,2.0,15.0,25.0,20659.0,0.0,20.0,78497,8892,TopLane_Jungle,Many,2
1.0,4.0,Caitlyn,Side.red,4.0,4628.0,8293.0,4628.0,3.0,2.0,2.0,12.0,1.0,7171.0,3.0,10.0,93815,8876,Other,Many,1
12.0,4.0,Leblanc,Side.red,8.0,1852.0,4711.0,1852.0,5.0,2.0,2.0,15.0,16.0,19788.0,1.0,30.0,102871,9995,Other,Many,0
4.0,12.0,Fiora,Side.red,1.0,16486.0,26917.0,16486.0,7.0,2.0,13.0,18.0,12.0,52616.0,6.0,36.0,320892,20682,TopLane_Jungle,Many,0
4.0,3.0,Galio,Side.blue,15.0,0.0,599.0,0.0,9.0,2.0,3.0,13.0,39.0,29469.0,0.0,57.0,35316,8106,Other,Few,2
4.0,12.0,Syndra,Side.red,10.0,4651.0,9121.0,4651.0,11.0,2.0,12.0,18.0,28.0,31807.0,2.0,23.0,220892,18194,TopLane_Jungle,Many,0
4.0,7.0,Sivir,Side.blue,2.0,1838.0,1838.0,1838.0,3.0,2.0,4.0,13.0,0.0,10343.0,0.0,12.0,118724,10414,Other,Many,0
4.0,3.0,Aphelios,Side.red,7.0,14329.0,24311.0,14329.0,6.0,2.0,5.0,13.0,8.0,20611.0,5.0,18.0,137337,12715,Other,Many,0
4.0,11.0,XinZhao,Side.blue,6.0,0.0,5905.0,0.0,6.0,2.0,6.0,13.0,27.0,37369.0,0.0,31.0,114534,9272,TopLane_Jungle,Few,2
12.0,4.0,Irelia,Side.red,4.0,6942.0,8547.0,6942.0,7.0,2.0,10.0,15.0,9.0,28982.0,0.0,19.0,128330,12006,TopLane_Jungle,Many,1
4.0,12.0,Akali,Side.red,6.0,1595.0,1595.0,1595.0,5.0,2.0,4.0,17.0,0.0,22968.0,1.0,36.0,150729,11850,TopLane_Jungle,Many,2
12.0,4.0,Sylas,Side.red,1.0,3446.0,3446.0,3446.0,0.0,2.0,1.0,10.0,6.0,9738.0,0.0,7.0,50723,5556,TopLane_Jungle,Many,0
4.0,12.0,Syndra,Side.blue,3.0,462.0,1467.0,462.0,3.0,2.0,3.0,12.0,15.0,10336.0,0.0,15.0,67971,6654,Other,Many,2
4.0,14.0,Karma,Side.red,6.0,482.0,1117.0,482.0,4.0,2.0,2.0,7.0,15.0,8298.0,0.0,27.0,14573,4783,Other,Few,1
14.0,4.0,Thresh,Side.red,6.0,542.0,1017.0,542.0,3.0,2.0,0.0,9.0,23.0,10867.0,0.0,37.0,15945,5302,Other,Few,1
11.0,4.0,Rengar,Side.blue,3.0,3184.0,21971.0,3184.0,6.0,2.0,9.0,12.0,6.0,21281.0,0.0,11.0,124499,10451,TopLane_Jungle,Few,0
14.0,4.0,Taric,Side.red,5.0,1293.0,2992.0,1293.0,3.0,2.0,1.0,10.0,11.0,11968.0,2.0,44.0,23765,5982,Other,Few,2
3.0,4.0,Caitlyn,Side.blue,9.0,2907.0,6119.0,2907.0,7.0,2.0,5.0,15.0,10.0,21459.0,1.0,29.0,157286,12869,Other,Many,1
4.0,12.0,Ornn,Side.blue,14.0,3067.0,8337.0,3067.0,8.0,2.0,2.0,16.0,44.0,49618.0,1.0,24.0,105176,11154,TopLane_Jungle,Many,2
4.0,6.0,Vayne,Side.red,7.0,5514.0,31335.0,5514.0,6.0,2.0,5.0,16.0,7.0,21874.0,2.0,16.0,151205,14151,TopLane_Jungle,Many,2
4.0,14.0,Pyke,Side.red,8.0,1270.0,1270.0,1270.0,9.0,2.0,10.0,12.0,24.0,18504.0,1.0,42.0,28308,12663,Other,Few,2
14.0,4.0,Zilean,Side.red,11.0,0.0,1330.0,0.0,6.0,2.0,1.0,10.0,17.0,14643.0,0.0,21.0,16664,6219,Other,Few,0
4.0,12.0,Kennen,Side.red,9.0,980.0,980.0,980.0,7.0,2.0,5.0,18.0,23.0,27751.0,0.0,36.0,171963,14095,TopLane_Jungle,Many,0
3.0,4.0,Thresh,Side.blue,16.0,0.0,300.0,0.0,9.0,2.0,2.0,13.0,30.0,20714.0,0.0,63.0,15963,8467,Other,Few,1
4.0,12.0,Viktor,Side.blue,3.0,693.0,2341.0,693.0,3.0,2.0,3.0,17.0,11.0,13713.0,1.0,48.0,200142,13373,TopLane_Jungle,Many,2
11.0,4.0,Qiyana,Side.blue,3.0,51.0,17852.0,51.0,5.0,2.0,7.0,13.0,12.0,14508.0,0.0,16.0,139102,10811,TopLane_Jungle,Few,1
4.0,11.0,Talon,Side.blue,9.0,0.0,8252.0,0.0,8.0,2.0,7.0,14.0,6.0,27627.0,1.0,23.0,141811,10513,TopLane_Jungle,Few,2
4.0,14.0,Qiyana,Side.red,5.0,0.0,2305.0,0.0,7.0,2.0,9.0,16.0,17.0,20921.0,0.0,26.0,121506,11565,Other,Many,0
4.0,7.0,Jhin,Side.blue,8.0,220.0,2276.0,220.0,7.0,2.0,6.0,12.0,20.0,18649.0,0.0,20.0,97606,9251,Other,Many,1
12.0,4.0,Viktor,Side.red,8.0,4378.0,7828.0,4378.0,5.0,2.0,2.0,15.0,18.0,19594.0,2.0,33.0,142553,11834,Other,Many,1
12.0,4.0,Syndra,Side.blue,9.0,2091.0,2409.0,2091.0,7.0,2.0,5.0,14.0,17.0,14425.0,1.0,21.0,107183,10174,Other,Many,1
4.0,12.0,Lux,Side.blue,2.0,0.0,0.0,0.0,3.0,2.0,4.0,11.0,19.0,7607.0,0.0,9.0,62121,6287,Other,Many,0
3.0,4.0,Draven,Side.blue,3.0,2611.0,6928.0,2611.0,2.0,2.0,1.0,9.0,4.0,5388.0,1.0,7.0,59416,6268,Other,Many,0
14.0,11.0,Talon,Side.red,7.0,537.0,25320.0,537.0,9.0,2.0,11.0,14.0,4.0,24963.0,1.0,17.0,169538,13803,TopLane_Jungle,Few,0
6.0,4.0,Darius,Side.red,3.0,3241.0,6817.0,3241.0,6.0,2.0,9.0,15.0,21.0,36015.0,2.0,14.0,134011,14191,TopLane_Jungle,Many,2
12.0,4.0,Graves,Side.blue,3.0,3380.0,5857.0,3380.0,6.0,2.0,9.0,16.0,24.0,28772.0,2.0,31.0,171532,12741,TopLane_Jungle,Many,1
4.0,3.0,Zilean,Side.red,12.0,527.0,2355.0,527.0,7.0,2.0,2.0,12.0,13.0,13864.0,1.0,51.0,17469,7091,Other,Few,0
4.0,11.0,Graves,Side.blue,2.0,751.0,14741.0,751.0,6.0,2.0,10.0,14.0,19.0,25751.0,0.0,32.0,177148,13601,TopLane_Jungle,Few,0
4.0,11.0,Ivern,Side.red,9.0,2039.0,8144.0,2039.0,5.0,2.0,1.0,13.0,41.0,12805.0,0.0,26.0,313316,8182,TopLane_Jungle,Few,2
4.0,14.0,Rakan,Side.blue,4.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,12.0,7075.0,0.0,32.0,13337,4603,Other,Few,0
4.0,11.0,Fiddlesticks,Side.red,6.0,0.0,14898.0,0.0,6.0,2.0,6.0,14.0,39.0,29280.0,0.0,45.0,163577,10824,TopLane_Jungle,Few,0
12.0,4.0,Graves,Side.red,7.0,5843.0,11509.0,5843.0,8.0,2.0,9.0,16.0,24.0,27248.0,1.0,35.0,146613,13239,TopLane_Jungle,Many,1
4.0,12.0,Jayce,Side.blue,3.0,1015.0,1350.0,1015.0,3.0,2.0,3.0,13.0,6.0,8673.0,1.0,25.0,86272,8477,TopLane_Jungle,Many,2
3.0,4.0,Ezreal,Side.blue,10.0,2276.0,11097.0,2276.0,6.0,2.0,2.0,17.0,4.0,24429.0,1.0,51.0,223515,14471,Other,Many,0
11.0,4.0,Rumble,Side.red,7.0,0.0,6472.0,0.0,5.0,2.0,3.0,12.0,13.0,17668.0,0.0,14.0,91327,8917,TopLane_Jungle,Few,1
4.0,12.0,Jax,Side.blue,3.0,10412.0,16026.0,10412.0,5.0,2.0,7.0,16.0,22.0,27873.0,4.0,18.0,171874,14088,TopLane_Jungle,Many,2
11.0,4.0,Nidalee,Side.red,9.0,0.0,5536.0,0.0,7.0,2.0,5.0,13.0,8.0,24778.0,0.0,30.0,136594,10318,TopLane_Jungle,Few,1
11.0,4.0,Vi,Side.blue,6.0,786.0,13351.0,786.0,6.0,2.0,6.0,12.0,18.0,16298.0,0.0,19.0,97286,10194,TopLane_Jungle,Few,2
4.0,7.0,Zilean,Side.blue,7.0,302.0,3247.0,302.0,4.0,2.0,1.0,11.0,12.0,12123.0,0.0,45.0,20779,6089,Other,Few,0
12.0,4.0,Jayce,Side.red,14.0,8159.0,16751.0,8159.0,10.0,2.0,6.0,18.0,13.0,36070.0,2.0,31.0,280255,16904,Other,Many,0
12.0,4.0,Jayce,Side.red,9.0,2348.0,3695.0,2348.0,8.0,2.0,7.0,15.0,9.0,20196.0,0.0,14.0,131441,12988,TopLane_Jungle,Many,2
4.0,12.0,Gragas,Side.blue,2.0,3322.0,3714.0,3322.0,4.0,2.0,6.0,14.0,41.0,27133.0,1.0,22.0,94763,9224,TopLane_Jungle,Many,1
4.0,11.0,Ekko,Side.red,9.0,0.0,10096.0,0.0,6.0,2.0,3.0,14.0,22.0,26883.0,0.0,28.0,167247,9533,TopLane_Jungle,Few,0
4.0,7.0,Draven,Side.blue,9.0,5656.0,8991.0,5656.0,6.0,2.0,3.0,15.0,8.0,22208.0,2.0,19.0,232522,15090,Other,Many,0
4.0,3.0,Lux,Side.blue,7.0,859.0,2098.0,859.0,5.0,2.0,3.0,11.0,41.0,7314.0,0.0,56.0,44286,7606,Other,Few,0
11.0,4.0,Graves,Side.blue,4.0,2132.0,27229.0,2132.0,5.0,2.0,6.0,15.0,20.0,25385.0,3.0,22.0,195648,12220,TopLane_Jungle,Few,0
11.0,4.0,Elise,Side.blue,4.0,355.0,9589.0,355.0,5.0,2.0,6.0,13.0,22.0,17949.0,0.0,42.0,93884,8745,TopLane_Jungle,Few,2
4.0,3.0,Vayne,Side.red,8.0,2542.0,6253.0,2542.0,8.0,2.0,8.0,15.0,13.0,20822.0,0.0,14.0,165075,15260,Other,Many,1
1.0,4.0,Vayne,Side.red,2.0,879.0,879.0,879.0,6.0,2.0,10.0,12.0,8.0,15814.0,0.0,15.0,97161,12342,Other,Many,0
4.0,12.0,Viktor,Side.blue,12.0,7944.0,17391.0,7944.0,9.0,2.0,6.0,18.0,24.0,33550.0,2.0,47.0,292348,18711,Other,Many,0
4.0,12.0,Ziggs,Side.blue,6.0,19620.0,20639.0,19620.0,6.0,2.0,6.0,13.0,15.0,9132.0,3.0,13.0,122019,10238,Other,Many,1
4.0,14.0,Lulu,Side.red,11.0,804.0,3522.0,804.0,7.0,2.0,3.0,11.0,28.0,13807.0,0.0,45.0,15882,6998,Other,Few,1
12.0,4.0,Vex,Side.red,10.0,7646.0,8138.0,7646.0,7.0,2.0,4.0,17.0,37.0,19535.0,4.0,23.0,163884,13902,Other,Many,1
3.0,4.0,Xayah,Side.red,10.0,4945.0,20077.0,4945.0,7.0,2.0,4.0,13.0,7.0,14871.0,2.0,13.0,112820,10019,Other,Many,2
4.0,11.0,Fiddlesticks,Side.red,3.0,192.0,7340.0,192.0,3.0,2.0,3.0,10.0,18.0,14221.0,0.0,23.0,84096,6442,TopLane_Jungle,Few,0
14.0,4.0,Qiyana,Side.blue,3.0,1669.0,1669.0,1669.0,4.0,2.0,5.0,12.0,8.0,9776.0,0.0,12.0,74131,7482,Other,Many,1
14.0,4.0,Thresh,Side.red,8.0,227.0,2135.0,227.0,4.0,2.0,0.0,12.0,36.0,16301.0,0.0,64.0,25720,6416,Other,Few,0
