d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,minions_killed,server
4.0,14.0,Zed,Side.blue,2.0,1846.0,2807.0,1846.0,2.0,6.5,11.0,13.0,4.0,10994.0,1.0,9.0,113635,10871,Many,2
11.0,4.0,Skarner,Side.red,10.0,2192.0,15585.0,2192.0,2.0,6.5,3.0,14.0,28.0,18067.0,0.0,32.0,118368,9481,Few,2
4.0,12.0,Fiora,Side.blue,4.0,9665.0,12544.0,9665.0,2.0,6.5,9.0,14.0,15.0,21345.0,3.0,26.0,91729,12031,Many,0
12.0,4.0,Singed,Side.blue,12.0,2022.0,5448.0,2022.0,2.0,6.5,1.0,14.0,27.0,15441.0,3.0,44.0,121026,10790,Many,0
12.0,4.0,Singed,Side.blue,11.0,727.0,1999.0,727.0,2.0,6.5,2.0,14.0,19.0,11576.0,0.0,17.0,97039,8734,Many,2
12.0,4.0,Jayce,Side.red,7.0,9849.0,20875.0,9849.0,2.0,6.5,6.0,14.0,5.0,11442.0,6.0,16.0,140922,12266,Many,1
4.0,11.0,Viego,Side.blue,11.0,1074.0,33060.0,1074.0,2.0,6.5,2.0,14.0,14.0,23652.0,2.0,28.0,156083,9642,Few,0
11.0,4.0,JarvanIV,Side.red,18.0,672.0,10954.0,672.0,3.0,6.666666666666668,2.0,14.0,18.0,23435.0,0.0,28.0,103838,9524,Few,1
4.0,11.0,Elise,Side.blue,9.0,3514.0,21872.0,3514.0,3.0,6.666666666666668,11.0,13.0,17.0,17889.0,2.0,31.0,112692,11742,Few,1
4.0,11.0,Qiyana,Side.red,12.0,3446.0,13844.0,3446.0,3.0,6.666666666666668,8.0,14.0,21.0,21635.0,3.0,23.0,153639,11469,Few,0
4.0,11.0,Kindred,Side.blue,9.0,1848.0,25887.0,1848.0,3.0,6.666666666666668,11.0,13.0,7.0,15924.0,2.0,21.0,137203,11494,Few,0
4.0,14.0,Shen,Side.red,18.0,1852.0,6279.0,1852.0,3.0,6.666666667,2.0,14.0,22.0,19348.0,0.0,19.0,64213,8375,Many,2
7.0,3.0,Yuumi,Side.red,29.0,87.0,256.0,87.0,5.0,6.8,5.0,14.0,24.0,7497.0,0.0,45.0,18182,9060,Few,2
4.0,12.0,Graves,Side.red,8.0,4105.0,9379.0,4105.0,2.0,7.0,6.0,14.0,14.0,13287.0,1.0,18.0,123963,11389,Many,2
12.0,14.0,Jax,Side.red,4.0,7111.0,10609.0,7111.0,1.0,7.0,3.0,13.0,7.0,10513.0,3.0,19.0,96998,9177,Many,0
12.0,14.0,Riven,Side.blue,4.0,3218.0,3218.0,3218.0,1.0,7.0,3.0,13.0,23.0,10807.0,0.0,8.0,78629,7158,Many,2
4.0,11.0,Qiyana,Side.blue,10.0,1115.0,33537.0,1115.0,3.0,7.0,11.0,13.0,14.0,18303.0,2.0,21.0,141658,11113,Few,2
4.0,11.0,Viego,Side.red,8.0,0.0,20089.0,0.0,2.0,7.0,6.0,14.0,11.0,21733.0,1.0,21.0,151957,10184,Few,0
4.0,12.0,Fiora,Side.blue,2.0,8248.0,8714.0,8248.0,1.0,7.0,5.0,13.0,9.0,20402.0,3.0,17.0,86116,9105,Many,2
11.0,4.0,XinZhao,Side.blue,7.0,398.0,36290.0,398.0,2.0,7.0,7.0,14.0,15.0,26221.0,2.0,40.0,144217,10887,Few,1
4.0,11.0,LeeSin,Side.blue,9.0,441.0,29605.0,441.0,2.0,7.0,5.0,13.0,16.0,23754.0,2.0,20.0,131871,9685,Few,2
4.0,11.0,Graves,Side.blue,5.0,7501.0,44674.0,7501.0,2.0,7.0,9.0,14.0,16.0,14549.0,3.0,24.0,194487,12410,Few,1
4.0,12.0,Yasuo,Side.red,5.0,5217.0,18409.0,5217.0,0.0,7.0,2.0,13.0,16.0,10494.0,1.0,12.0,117532,8982,Many,2
11.0,4.0,RekSai,Side.blue,9.0,3121.0,28354.0,3121.0,2.0,7.0,5.0,13.0,25.0,18056.0,1.0,17.0,121416,9571,Few,0
12.0,4.0,Camille,Side.blue,4.0,1652.0,4389.0,1652.0,0.0,7.0,3.0,14.0,15.0,13944.0,1.0,18.0,76252,8450,Many,1
12.0,4.0,Jayce,Side.red,2.0,2616.0,11687.0,2616.0,1.0,7.0,5.0,14.0,4.0,9714.0,0.0,16.0,127538,11075,Many,2
11.0,4.0,LeeSin,Side.blue,18.0,2041.0,34625.0,2041.0,3.0,7.333333333333332,4.0,14.0,16.0,26501.0,1.0,26.0,134265,10824,Few,1
11.0,4.0,Nidalee,Side.red,9.0,1222.0,34922.0,1222.0,2.0,7.5,6.0,14.0,6.0,25224.0,1.0,40.0,185701,11884,Few,2
11.0,4.0,RekSai,Side.red,9.0,2535.0,31514.0,2535.0,2.0,7.5,6.0,14.0,15.0,17500.0,0.0,34.0,123408,10034,Few,0
11.0,4.0,Rengar,Side.red,8.0,2002.0,10496.0,2002.0,2.0,7.5,7.0,13.0,9.0,26087.0,1.0,22.0,106288,9016,Few,1
4.0,14.0,Shen,Side.red,8.0,0.0,0.0,0.0,2.0,7.5,7.0,13.0,23.0,11904.0,0.0,9.0,59480,7896,Many,2
11.0,4.0,LeeSin,Side.red,9.0,1517.0,32910.0,1517.0,2.0,7.5,6.0,13.0,12.0,19625.0,2.0,17.0,122508,10238,Few,1
4.0,12.0,Gangplank,Side.blue,9.0,3441.0,3441.0,3441.0,2.0,7.5,6.0,13.0,8.0,13948.0,0.0,20.0,89255,10480,Many,1
4.0,11.0,LeeSin,Side.red,13.0,265.0,20613.0,265.0,3.0,7.666666666666668,10.0,14.0,14.0,24501.0,2.0,27.0,110498,10886,Few,1
4.0,11.0,LeeSin,Side.blue,11.0,1779.0,12773.0,1779.0,3.0,7.666666667,12.0,14.0,17.0,25254.0,2.0,19.0,144012,12612,Few,2
11.0,4.0,Zed,Side.red,9.0,1373.0,25965.0,1373.0,3.0,7.666666667,14.0,14.0,7.0,22787.0,2.0,30.0,150576,11712,Few,2
4.0,11.0,Talon,Side.blue,15.0,0.0,19055.0,0.0,3.0,8.0,9.0,13.0,7.0,21540.0,0.0,22.0,117410,10509,Few,1
12.0,4.0,Renekton,Side.blue,9.0,11438.0,15869.0,11438.0,2.0,8.0,7.0,14.0,17.0,22212.0,2.0,13.0,153414,12546,Many,1
6.0,4.0,Garen,Side.blue,2.0,2879.0,3181.0,2879.0,0.0,8.0,6.0,13.0,14.0,11899.0,1.0,11.0,88921,9542,Many,0
11.0,4.0,Udyr,Side.blue,16.0,1211.0,31137.0,1211.0,3.0,8.0,8.0,14.0,39.0,31789.0,0.0,20.0,147261,11394,Few,1
11.0,4.0,Ivern,Side.blue,12.0,3776.0,26711.0,3776.0,2.0,8.0,4.0,14.0,21.0,7116.0,1.0,19.0,280058,9556,Few,2
4.0,14.0,Teemo,Side.red,2.0,1761.0,1761.0,1761.0,0.0,8.0,6.0,13.0,14.0,6292.0,0.0,16.0,81077,8678,Many,0
4.0,12.0,Leblanc,Side.blue,5.0,2553.0,2553.0,2553.0,1.0,8.0,3.0,13.0,12.0,9337.0,2.0,21.0,72758,8691,Many,2
12.0,4.0,Yone,Side.red,6.0,7680.0,18732.0,7680.0,3.0,8.0,18.0,14.0,25.0,15686.0,4.0,13.0,164166,14992,Many,1
14.0,12.0,Jax,Side.red,7.0,6788.0,6844.0,6788.0,2.0,8.0,9.0,14.0,15.0,15168.0,2.0,13.0,116270,12430,Many,0
4.0,12.0,Sett,Side.blue,12.0,2687.0,5459.0,2687.0,2.0,8.5,5.0,13.0,20.0,14446.0,0.0,37.0,75694,8724,Many,2
11.0,4.0,Elise,Side.blue,9.0,2245.0,20950.0,2245.0,2.0,8.5,8.0,13.0,21.0,11793.0,4.0,21.0,93551,10755,Few,1
11.0,4.0,JarvanIV,Side.red,13.0,286.0,24208.0,286.0,2.0,8.5,4.0,14.0,20.0,22495.0,1.0,45.0,113939,9853,Few,1
12.0,4.0,Poppy,Side.blue,1.0,4274.0,6308.0,4274.0,0.0,9.0,8.0,14.0,20.0,14597.0,1.0,21.0,111036,10453,Many,2
4.0,12.0,Akshan,Side.blue,4.0,4861.0,4861.0,4861.0,1.0,9.0,5.0,13.0,0.0,8494.0,3.0,13.0,83344,9797,Many,0
4.0,11.0,LeeSin,Side.red,7.0,6599.0,24845.0,6599.0,2.0,9.0,11.0,13.0,14.0,23483.0,2.0,34.0,135446,11972,Few,2
12.0,4.0,Soraka,Side.red,15.0,1260.0,1648.0,1260.0,2.0,9.0,3.0,14.0,31.0,13171.0,0.0,22.0,53109,8134,Many,2
11.0,4.0,Viego,Side.blue,13.0,816.0,27880.0,816.0,2.0,9.0,5.0,13.0,18.0,18338.0,0.0,15.0,119678,9582,Few,1
4.0,12.0,Graves,Side.red,3.0,9158.0,9158.0,9158.0,1.0,9.0,6.0,13.0,8.0,11539.0,3.0,9.0,93840,9972,Many,0
4.0,11.0,Nidalee,Side.red,4.0,2688.0,38948.0,2688.0,0.0,9.0,5.0,13.0,3.0,20967.0,4.0,26.0,150153,10406,Few,0
11.0,4.0,Elise,Side.blue,4.0,948.0,33093.0,948.0,1.0,9.0,5.0,13.0,9.0,12677.0,1.0,19.0,119774,9670,Few,0
11.0,14.0,Shaco,Side.red,3.0,4874.0,47837.0,4874.0,2.0,9.0,15.0,14.0,17.0,15385.0,4.0,25.0,143976,13190,Few,0
4.0,11.0,Graves,Side.red,13.0,1024.0,32416.0,1024.0,2.0,9.0,5.0,14.0,18.0,17312.0,0.0,16.0,164939,11238,Few,0
11.0,4.0,XinZhao,Side.red,11.0,2992.0,39121.0,2992.0,2.0,9.0,7.0,14.0,15.0,30091.0,3.0,35.0,170883,11947,Few,1
4.0,11.0,Rengar,Side.red,1.0,868.0,18837.0,868.0,1.0,9.0,8.0,13.0,9.0,15439.0,0.0,20.0,135616,9469,Few,2
